Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,A1. Do you identify as Arab? Please choose one.,A2. Do you identify as Muslim? Please choose one.,A3. Do you identify as Saudi? Please choose one.,A4. Do you identify as Middle Eastern? Please choose one.,"A5. Please indicate which languages you speak fluently, and which you speak at all, by selecting from the dropdown boxes.",,,,,,,,,,,,,,,,,What is your gender? Please select one.,In which age group do you fall? Please select one.,What is your current marital status? Please select one.,Do either of your parents speak Arabic fluently? Please select one.,How long have you lived in Saudi Arabia? Please select one.,Are you currently enrolled in a formal Arabic language learning program? Please select one.,"Please rate your agreement with the following statements about why you are learning Arabic on a scale where 1 is strongly disagree, and 7 is strongly agree. I am learning Arabic ….",,,,,,,,,,,,,"Please rate your agreement with the following statements about your Arabic learning context on a scale where 1 is strongly disagree, and 7 is strongly agree.",,,,,,,"Please rate your agreement with the following statements about your Arabic learning context on a scale where 1 is strongly disagree, and 7 is strongly agree.",,,,,,"Please rate your agreement with the following statements about your Arabic learning context on a scale where 1 is strongly disagree, and 7 is strongly agree.",,,,,,,,,,"Please rate your agreement with the following statements about your Arabic learning context on a scale where 1 is strongly disagree, and 7 is strongly agree.",,,,,,,,,"Please rate your agreement with the following statements about Saudi Arabia where 1 is strongly disagree, 2 is disagree, 3 is neutral, 4 is agree and 5 is strongly agree.",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Response,Response,Response,Response,Any African language - Speak Fluently,Any African language - Speak at all,Any Chinese language - Speak Fluently,Any Chinese language - Speak at all,Any Indian language - Speak Fluently,Any Indian language - Speak at all,Arabic - Speak Fluently,Arabic - Speak at all,English - Speak Fluently,English - Speak at all,French - Speak Fluently,French - Speak at all,German - Speak Fluently,German - Speak at all,Spanish - Speak Fluently,Spanish - Speak at all,Other (please specify),Response,Response,Response,Response,Response,Response,Because I want to be able to use Arabic with Arabic-speaking friends.,Because I want to use Arabic when I travel to an Arab country.,Because I plan to study abroad.,Because I feel Arabic is an important language in the economic development of the world.,Because of my interest in Arab culture.,Because I feel Arabic will help me better understand the Middle East politics.,Because it will help me better understand the problems that Arabs face.,Because of my interest in Islamic heritage.,So I will be able to meet and converse with more and varied people.,Because I want to learn more about other cultures to understand the world better.,Because I think it will be useful in getting me a good job.,Because of my interest in Islam as a world religion.,So I will be able to understand and appreciate Arabic art and literature.,My teachers are patient with students whose Arabic is difficult to understand.,I find the other students at my Arabic classes really friendly.,I think I expend a lot of effort in learning Arabic.,Arabic is one of the most important languages in the world,The materials in my Arabic class suit my needs.,I always look forward to Arabic classes.,Arabic is not an important global language to learn.,Everybody regardless of their ethnicity and faith should learn Arabic.,I find the Arabic books that we are studying in class useful.,The Arabic books that we use in class are really boring.,Learning Arabic is an advantage for me.,It worries me that other students in my class seem to speak Arabic better than I do.,Most of my Arabic teachers take a personal interest in students.,I’m losing any desire I ever had to know Arabic.,I enjoy the activities of our Arabic class much more than those of my other classes.,Arabic students are often asked by the teacher to choose how they want to learn,I have no interest in my Arabic class.,I can honestly say that I am really doing my best to learn Arabic,My Arabic teachers have interesting teaching styles,Some of my Arabic course materials are too difficult for me.,The level of difficulty of my Arabic course materials helps me improve my Arabic.,I really enjoy learning Arabic.,I like my Arabic teacher because their class is fun.,Sometimes I feel I can hardly cope with the materials in this Arabic course.,Most of my Arabic teachers can get angry easily.,I like the overall atmosphere of my Arabic classes.,I am sometimes worried that the other students in class will laugh at me when I speak Arabic.,Arabic language is difficult to learn.,My Arabic teacher doesn’t teach in an interesting way.,I think my Arabic class is boring.,Just because a person has a certain ethnicity or faith should not require them to learn Arabic.,Sometimes I do not understand what I read or listen to in Arabic class.,I want to study Arabic because I am interested in Saudi locations and geography.,I want to study Arabic because I am interested in Saudi history.,I want to study Arabic so I can better understand Saudi society.,I do not really care about being fluent in the language of the Saudi people.,I would like to meet Saudi people.,I have a favorable attitude towards Saudi people.,I am not interested in learning Arabic to better understand Saudi history.,I have an unfavorable attitude towards the Saudi people.,Studying Arabic can be important for me because it will enable me to better understand Saudi heritage.,Saudi people are very sociable.,I am not interested in socializing with Saudis using Arabic.,I would like to know more about Saudi people.,Studying Arabic can be important for me because I will be able to understand Saudi's different cultural groups.,Studying Arabic can be important to me because it will allow me to be more at ease with Saudis.,I am not interested in understanding Saudi society through learning Arabic.,Non-Saudis should not be expected to use Arabic in Saudi Arabia.,I am not interested in learning Arabic to study Saudi heritage.,Non-Saudis in Saudi should make a greater effort to learn Arabic.,Saudi people are very warm-hearted.,"The more I get to know Saudi people, the more I want to be fluent in their language.",I am not interested in learning Arabic so I can better understand Saudi locations and geography.,I am not interested in studying Arabic to better comprehend Saudi's different cultural groups.,Saudi people are very creative.
13448962403,416451733,4/19/2022 7:18,4/19/2022 8:12,,,,,,2,1,2,2,,,,,,,,,,,1,,,,,,,1,1,1,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448986667,416451733,4/19/2022 7:49,4/19/2022 7:51,,,,,,3,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448974074,416451733,4/19/2022 7:32,4/19/2022 7:50,,,,,,2,1,2,3,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,"I can speak URDU, PASHTO and FARSE",1,1,2,1,3,1,4,5,7,5,5,4,6,7,7,6,7,7,7,4,6,7,4,5,4,3,4,6,2,6,1,1,4,6,4,1,7,7,2,3,7,7,5,1,4,1,4,1,1,3,2,3,3,4,2,4,3,3,3,4,3,3,3,4,5,4,3,1,5,3,4,4,3,3
13448946404,416451733,4/19/2022 6:53,4/19/2022 7:45,,,,,,2,1,2,3,1,1,,,,,1,1,1,1,1,,,,,,Swahili ,1,1,2,3,2,1,5,5,5,4,7,4,3,7,7,5,3,7,6,7,7,7,7,7,7,1,1,7,1,7,6,1,1,5,1,1,7,7,5,7,7,5,7,1,7,5,7,1,1,7,7,3,3,2,2,3,5,2,1,4,4,2,4,4,4,1,1,1,4,4,4,1,1,4
13448922470,416451733,4/19/2022 6:18,4/19/2022 7:39,,,,,,2,1,2,2,1,,2,2,2,2,1,,1,,2,,2,,2,,Mandinka ,1,4,1,3,2,1,6,5,5,7,4,1,1,1,6,6,7,7,5,5,7,4,7,4,7,1,7,7,1,7,1,1,1,5,4,1,7,5,5,6,7,7,4,1,7,2,7,3,2,1,1,1,1,1,1,5,1,1,1,4,3,1,5,5,5,1,2,2,5,3,3,5,1,4
13448970434,416451733,4/19/2022 7:29,4/19/2022 7:36,,,,,,2,1,2,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,Yoruba language,2,2,1,3,1,1,7,7,7,7,7,7,7,7,7,1,1,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448958762,416451733,4/19/2022 7:12,4/19/2022 7:33,,,,,,2,1,2,2,1,,,,,,,,1,,,,,,,,Yoruba and English,1,2,1,3,2,1,5,6,6,5,5,3,2,7,7,4,2,7,6,7,7,7,5,6,6,2,6,7,2,7,6,5,1,5,3,1,7,7,6,6,7,7,1,1,7,5,5,1,1,2,2,2,3,2,1,5,3,3,3,2,3,2,5,4,5,1,1,2,4,3,4,2,2,2
13448955104,416451733,4/19/2022 7:06,4/19/2022 7:32,,,,,,2,1,2,2,,,,1,,1,1,,1,,,1,,,,,,1,1,2,3,2,1,7,7,6,7,7,3,3,7,7,7,7,7,7,7,6,7,7,7,7,7,5,7,1,7,7,2,1,6,1,1,7,7,5,6,7,7,4,1,5,5,5,1,1,5,5,3,4,3,3,4,4,2,1,4,4,4,4,4,4,4,3,2,4,3,4,3,3,4
13448933219,416451733,4/19/2022 6:36,4/19/2022 7:29,,,,,,2,1,2,2,,,,,1,1,,,,,,,,,,,English and Arabic ,1,1,2,1,2,1,7,7,7,1,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,1,7,7,1,7,7,7,1,7,7,1,5,7,7,7,7,7,7,1,7,7,1,1,1,1,7,3,5,5,1,5,5,4,4,5,2,1,5,5,5,4,4,1,5,5,5,5,1,3
13448956904,416451733,4/19/2022 7:09,4/19/2022 7:27,,,,,,1,1,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,,1,2,1,3,2,1,1,5,7,7,4,1,1,7,7,6,1,7,5,7,7,7,7,7,7,1,7,7,1,7,1,1,1,7,1,1,7,7,3,7,7,7,1,1,7,1,1,1,1,1,1,3,2,2,1,5,5,1,2,4,1,1,5,5,5,2,1,1,5,3,5,1,2,3
13448958552,416451733,4/19/2022 7:13,4/19/2022 7:22,,,,,,2,1,2,2,1,1,,,,,1,,1,,1,,,,,,,1,1,2,3,3,2,1,1,1,1,1,1,1,7,1,1,1,7,1,4,7,7,7,7,7,1,7,7,1,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448958194,416451733,4/19/2022 7:10,4/19/2022 7:21,,,,,,1,1,1,1,,,,,,,1,,,,,,,,,,,1,1,2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448953578,416451733,4/19/2022 7:04,4/19/2022 7:20,,,,,,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,,1,1,2,1,2,3,7,7,7,7,7,7,7,7,5,4,4,7,6,3,6,4,7,5,6,1,4,6,1,7,6,4,2,6,5,1,4,5,2,3,7,2,3,6,6,1,1,2,1,2,2,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
13448940615,416451733,4/19/2022 6:47,4/19/2022 7:18,,,,,,2,1,2,2,,,,,,,,,,1,,,,1,,,Albanian ,1,1,1,3,2,2,6,6,7,1,4,4,3,7,4,6,1,7,5,6,7,7,7,6,7,1,1,7,1,7,7,1,1,1,1,1,5,1,7,4,5,3,4,2,3,7,5,7,2,1,5,3,2,2,5,5,5,3,1,4,4,1,5,5,5,2,1,1,5,4,4,1,1,2
13448953844,416451733,4/19/2022 7:06,4/19/2022 7:15,,,,,,2,1,2,2,1,1,,,,,,,,,,,,,,,,1,1,2,3,2,1,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,5,5,6,7,6,,2,2,5,5,6,6,6,6,7,4,5,6,7,3,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
13448936777,416451733,4/19/2022 6:42,4/19/2022 7:15,,,,,,2,1,2,1,1,,2,,2,,1,,1,,1,,2,,2,,,1,1,2,3,2,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448921577,416451733,4/19/2022 6:18,4/19/2022 7:12,,,,,,1,1,1,3,,,,,,,,,,,,,,,,,,1,1,2,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448955576,416451733,4/19/2022 7:09,4/19/2022 7:12,,,,,,2,1,2,2,,,,,,,1,2,1,2,,,,,,,,1,1,2,3,2,1,4,7,7,7,5,6,6,6,6,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448952802,416451733,4/19/2022 7:05,4/19/2022 7:10,,,,,,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,,1,2,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448921007,416451733,4/19/2022 6:15,4/19/2022 7:08,,,,,,1,1,1,1,1,2,,,,,,,1,2,1,1,,,,,,1,1,1,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448950286,416451733,4/19/2022 7:01,4/19/2022 7:08,,,,,,2,1,2,2,,,,,1,2,1,1,1,,,,,,,,Urdu ,1,2,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448950546,416451733,4/19/2022 7:02,4/19/2022 7:06,,,,,,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,,1,2,1,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448930949,416451733,4/19/2022 6:32,4/19/2022 7:05,,,,,,1,1,2,2,1,,,,,,1,1,1,,1,1,,,,,,1,1,2,1,2,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,6,7,1,7,5,7,1,7,2,1,7,7,3,7,7,3,4,1,7,4,1,1,1,1,1,4,5,4,1,4,5,1,1,5,5,1,5,5,5,1,2,1,4,3,5,2,2,5
13448934252,416451733,4/19/2022 6:38,4/19/2022 6:53,,,,,,2,1,2,2,1,,,,,,1,,1,,,,,,,,,1,2,2,3,2,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,1,1,7,7,1,7,7,1,7,7,7,1,1,7,7,1,1,1,7,1,5,5,5,1,5,5,1,1,5,3,5,5,5,5,1,5,1,1,5,5,1,1,5
13448942050,416451733,4/19/2022 6:49,4/19/2022 6:52,,,,,,1,1,1,2,,,,,1,1,1,,1,,,,,,,,,1,1,2,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448927634,416451733,4/19/2022 6:27,4/19/2022 6:52,,,,,,2,1,2,1,1,,,,,,,,1,,1,,,,,,,1,2,2,3,2,1,5,2,2,2,5,1,2,5,5,5,1,7,4,7,4,7,7,6,6,1,7,7,1,7,1,1,7,4,2,1,7,7,7,5,7,1,4,1,1,1,7,1,1,,7,1,4,2,1,3,3,3,1,2,1,3,,,,,,,,,,,,
13448931236,416451733,4/19/2022 6:32,4/19/2022 6:49,,,,,,2,1,2,2,,,,,,,1,,1,,,,,,,,Malay and indonesia,1,1,2,3,2,1,6,7,7,5,6,4,,6,7,7,6,7,6,6,6,5,7,6,6,,5,7,,7,7,3,2,6,3,1,5,6,2,6,,6,2,3,5,2,2,,2,,3,4,5,5,5,5,3,1,1,5,4,1,5,5,5,1,1,1,5,3,5,2,1,4
13448928809,416451733,4/19/2022 6:27,4/19/2022 6:48,,,,,,2,1,2,2,,1,,,,,1,1,1,,1,1,,,,,,1,2,2,1,2,1,7,7,3,4,4,2,2,7,7,3,2,7,4,1,4,5,6,4,5,1,3,7,5,7,7,1,1,5,2,1,4,7,4,4,7,4,,,,,,,,,,1,3,2,3,4,4,3,4,3,3,2,4,3,3,3,1,3,3,2,4,3,3,3
13448931393,416451733,4/19/2022 6:21,4/19/2022 6:47,,,,,,2,1,2,2,,,,,,1,,,1,,,,,,,,Dhivehi,1,2,1,3,2,1,7,7,7,4,7,7,7,7,7,7,7,7,7,1,4,7,7,1,7,1,1,1,7,7,7,5,5,1,1,4,3,7,4,4,7,4,4,5,7,6,2,7,7,6,7,5,5,5,1,5,5,1,1,5,3,1,5,5,5,1,3,1,3,3,5,1,1,5
13448919542,416451733,4/19/2022 6:11,4/19/2022 6:40,,,,,,3,1,2,2,,,,,,,,,,,,,,,,,Urdu,1,1,2,3,2,1,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,1,7,1,7,1,7,7,1,7,7,7,7,1,7,7,1,1,1,1,1,4,4,4,4,5,5,1,1,5,3,2,4,4,4,2,2,2,3,1,3,2,2,2
13448923149,416451733,4/19/2022 6:19,4/19/2022 6:33,,,,,,3,3,3,3,,,,,,,1,,1,,,,,,,,Urdo & parsi ,1,1,2,1,2,1,7,7,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448925708,416451733,4/19/2022 6:24,4/19/2022 6:32,,,,,,2,1,2,2,1,,,,,,1,,1,,,,,,,,,1,1,2,3,2,1,7,7,7,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,1,7,7,7,1,7,4,1,7,7,1,7,7,7,1,1,7,1,1,1,1,1,1,3,3,4,1,5,5,3,1,4,4,1,5,4,5,1,1,3,5,5,5,3,1,5
13448925119,416451733,4/19/2022 6:23,4/19/2022 6:31,,,,,,1,1,2,2,1,,,,,,,,1,,,,,,,,,1,2,1,3,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448922133,416451733,4/19/2022 6:19,4/19/2022 6:28,,,,,,2,1,2,2,,,,2,,,,1,,1,,,,,,,Japanese ,1,1,2,3,2,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,1,7,7,4,4,7,1,1,7,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448919081,416451733,4/19/2022 6:12,4/19/2022 6:27,,,,,,2,1,2,2,,,,,1,,,,1,,,,,,,,Pashto and Dari,1,2,2,1,2,1,3,6,7,5,4,5,7,7,7,7,1,7,7,7,7,6,7,7,7,1,7,7,1,7,1,1,1,7,7,1,7,7,1,7,7,7,1,1,7,1,1,1,1,1,1,4,4,3,2,4,3,2,2,4,3,2,4,4,3,2,2,2,3,4,4,2,2,4
13448920869,416451733,4/19/2022 6:16,4/19/2022 6:27,,,,,,2,1,2,2,,,,,,,1,,1,,,,,,,,,1,2,1,3,3,1,3,3,2,4,4,3,2,5,6,3,2,7,7,7,6,5,7,6,7,1,7,6,2,7,6,2,,,1,7,6,7,4,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448923613,416451733,4/19/2022 6:19,4/19/2022 6:25,,,,,,1,1,1,2,1,,,,,,1,,1,,,,,,,,,1,2,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448916860,416451733,4/19/2022 6:11,4/19/2022 6:24,,,,,,2,1,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,2,Yoruba,1,1,2,3,2,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,1,7,7,7,1,7,7,1,7,7,1,7,7,7,1,1,7,1,1,1,1,1,7,1,4,4,1,5,5,1,1,5,5,1,5,5,5,1,1,1,4,5,5,1,1,5
13448921393,416451733,4/19/2022 6:18,4/19/2022 6:22,,,,,,1,1,1,1,,,,,,,2,2,2,1,,,,,,,,1,3,1,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448917016,416451733,4/19/2022 6:11,4/19/2022 6:22,,,,,,1,1,1,3,1,,,,,,1,,,,,,,,,,,1,1,1,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448917067,416451733,4/19/2022 6:11,4/19/2022 6:21,,,,,,1,1,2,1,1,1,,,,,,,1,2,,,,,,,Português ,1,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448917879,416451733,4/19/2022 6:12,4/19/2022 6:17,,,,,,2,1,2,2,,,,,,,,,1,,,,,,,,,1,1,2,3,1,2,7,7,7,7,7,7,7,7,7,7,7,7,7,5,4,5,7,1,5,1,7,2,7,5,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448917160,416451733,4/19/2022 6:11,4/19/2022 6:14,,,,,,1,1,1,1,,,,,,,1,1,,,,,,,,,,2,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448916732,416451733,4/19/2022 6:11,4/19/2022 6:12,,,,,,2,1,2,2,1,,,,,,1,,,,,,,,,,,2,1,2,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13447631968,416526525,4/17/2022 20:31,4/18/2022 18:38,,,,,,2,1,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,,2,1,1,1,4,2,4,4,4,4,4,4,4,7,5,4,6,7,6,6,7,3,7,7,7,1,7,7,1,7,2,7,1,7,6,1,4,3,5,7,7,3,1,1,7,1,1,4,1,5,6,2,1,1,1,5,5,5,1,3,3,1,5,3,4,3,3,4,3,4,5,4,5,2
13448279481,416526525,4/18/2022 14:25,4/18/2022 14:39,,,,,,1,1,2,1,,,,,,,1,1,,,,,,,,,Thai language ,2,2,2,3,3,1,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448251962,416526525,4/18/2022 13:58,4/18/2022 14:03,,,,,,1,1,1,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,,2,1,1,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13448029112,416526525,4/18/2022 10:22,4/18/2022 10:46,,,,,,2,1,2,2,,,,,1,,,,1,,,,,,,,"Bangla , Hindi",2,5,1,3,3,1,7,7,1,4,4,4,4,7,7,6,1,4,4,4,6,6,7,3,7,4,4,1,7,6,7,6,4,4,1,1,7,2,6,2,5,3,5,1,6,3,7,6,4,,7,3,3,5,4,5,4,3,2,4,3,1,5,4,5,2,1,4,4,4,4,3,3,3
13447807108,416526525,4/18/2022 4:32,4/18/2022 4:39,,,,,,2,1,2,2,,2,,2,1,,2,,1,,,2,,2,,2,,2,1,2,3,4,2,3,5,3,7,6,2,3,6,5,4,5,7,3,5,5,7,7,5,7,2,3,7,4,7,4,4,3,5,5,2,7,5,4,7,6,5,2,2,5,5,7,3,2,5,4,3,3,4,2,4,4,4,2,3,4,1,4,4,4,2,5,4,4,4,4,4,3,3
13447797523,416526525,4/18/2022 4:10,4/18/2022 4:20,,,,,,2,1,2,2,,,,,,,,1,,1,,,,,,,,2,2,2,3,3,2,6,6,6,7,6,4,5,7,5,5,7,7,5,7,7,6,7,7,7,1,6,6,1,7,6,3,1,6,4,1,6,5,4,7,7,5,5,1,4,7,4,1,1,1,7,3,3,3,2,4,4,1,1,4,4,2,3,3,4,2,4,2,5,5,5,2,2,5
13447769267,416526525,4/18/2022 3:02,4/18/2022 4:00,,,,,,1,1,1,1,1,,,2,,2,1,,,2,1,,,2,,2,,2,2,1,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13447784617,416526525,4/18/2022 3:39,4/18/2022 3:43,,,,,,2,1,2,1,1,,,,,,1,,,,1,,,,,,,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13447664449,416526525,4/17/2022 22:00,4/18/2022 3:40,,,,,,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,,2,2,2,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13447767879,416526525,4/18/2022 2:59,4/18/2022 3:12,,,,,,2,1,2,2,,,,,,,,1,1,,,,,,,,Tagalog,2,1,1,1,3,1,7,7,7,7,5,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,1,1,1,7,1,7,1,7,7,7,4,7,1,7,7,7,1,1,4,4,2,5,2,1,5,5,5,1,4,3,2,5,5,5,1,1,1,5,5,5,3,3,5
13447768238,416526525,4/18/2022 3:00,4/18/2022 3:09,,,,,,2,1,2,2,2,,2,,2,,1,,1,,2,,2,,2,,Filipino,2,2,2,3,3,2,5,5,4,5,5,4,4,7,5,5,5,7,5,7,6,6,7,7,6,2,4,6,2,7,4,2,2,5,4,1,6,6,2,4,6,6,3,2,6,1,4,1,1,1,4,2,3,4,1,4,4,2,2,4,4,2,4,4,4,2,2,2,4,5,4,2,2,4
13447613884,416526525,4/17/2022 19:46,4/18/2022 2:50,,,,,,1,1,1,1,1,,,,,,1,,,1,1,,,,,,No,2,1,1,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13447757406,416526525,4/18/2022 2:32,4/18/2022 2:42,,,,,,2,2,2,2,1,1,,,,,1,1,1,1,,,,,,,No,2,1,1,1,3,1,7,3,2,4,2,3,1,5,3,4,2,7,6,2,7,1,7,6,7,1,7,7,1,7,7,7,7,7,7,1,7,5,5,5,7,6,5,6,7,7,1,2,1,1,7,2,4,3,4,5,5,5,1,3,5,5,1,4,1,1,3,5,4,4,3,5,4,4
13447753464,416526525,4/18/2022 2:23,4/18/2022 2:30,,,,,,2,1,2,2,,2,,2,1,,1,,1,,,2,,2,,2,Urdu ,2,2,2,1,4,1,2,3,1,2,1,1,3,7,1,1,1,7,2,7,7,5,7,7,7,1,7,7,1,7,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13447750223,416526525,4/18/2022 2:14,4/18/2022 2:26,,,,,,1,1,3,3,2,,2,,2,,1,,2,,2,,2,,2,,,2,1,1,2,3,2,7,7,7,7,7,5,5,7,7,7,7,7,7,4,5,5,7,7,7,1,3,6,2,7,4,5,4,5,5,1,7,5,7,7,7,5,5,5,6,5,6,5,1,5,5,,,,,,,,,,,,,,,,,,,,,,,
13447749101,416526525,4/18/2022 2:11,4/18/2022 2:19,,,,,,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,,2,1,2,1,4,2,1,1,4,3,1,1,1,1,1,1,1,1,1,1,7,3,7,7,7,1,7,7,3,7,4,6,1,7,7,1,6,7,5,7,7,7,2,2,7,5,1,1,1,1,5,4,1,4,1,4,4,1,2,3,4,2,4,4,4,1,2,5,5,5,5,1,2,4
13447741791,416526525,4/18/2022 1:53,4/18/2022 2:06,,,,,,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,"Dutch, native speaker/fluently",2,2,1,3,3,1,4,5,5,1,2,1,1,7,5,4,6,7,3,6,5,4,7,6,6,3,3,5,2,7,4,4,2,3,2,2,4,4,2,5,6,4,3,6,5,2,3,2,2,2,3,2,2,2,2,4,4,4,1,3,3,2,4,3,3,3,1,4,5,4,2,4,4,4
13447727771,416526525,4/18/2022 1:06,4/18/2022 1:24,,,,,,2,1,2,2,1,,,2,,2,1,,1,,,2,,2,,2,,2,2,2,,3,1,6,6,5,7,7,6,6,7,6,6,7,7,5,7,6,5,7,7,7,1,7,7,1,7,5,6,2,7,4,1,6,7,1,7,7,7,2,6,7,6,6,1,1,1,6,3,4,3,2,5,4,4,1,4,4,2,4,4,4,3,4,4,4,4,5,4,4,4
